Unnamed: 0,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount,Year,Month,Day
8685,ORD1058610,CUST52218,2025-03-03,28,Ahmedabad,Home & Kitchen,Organic Snacks,1.0,845.9,2.46,UPI,Shipped,4.0,1.0,11.37,Desktop,Social,1424.04,NONE,825.09,2025.0,3.0,3.0
67497,ORD1001378,CUST25296,2024-01-11,35,Kolkata,Fashion,Smart Watch,2.0,1263.92,11.17,Credit Card,Delivered,3.8,7.0,7.13,Mobile,Email,5826.2,NEWUSER,2245.48,2024.0,1.0,11.0
103,ORD1069739,CUST98318,2025-05-24,26,Jaipur,Grocery,Coffee Maker,5.0,212.95,21.85,Net Banking,Delivered,4.3,3.0,9.72,Mobile,Paid Search,2262.31,NEWUSER,832.1,2025.0,5.0,24.0
67853,ORD1059207,CUST38588,2025-03-08,21,Indore,Books,Yoga Mat,5.0,738.73,7.76,Credit Card,Delivered,4.2,4.0,3.75,Mobile,Organic,873.54,NONE,3407.02,2025.0,3.0,8.0
55624,ORD1062464,CUST97202,2025-03-31,32,Delhi,Sports,Novel,1.0,1987.28,8.79,Credit Card,Cancelled,5.0,2.0,11.74,Mobile,Email,7304.16,not provided,1812.6,2025.0,3.0,31.0
47792,ORD1097878,CUST92439,2025-12-15,36,Delhi,Fashion,Smart Watch,1.0,408.17,19.51,COD,Delivered,4.3,3.0,10.59,Mobile,Organic,12984.81,NONE,328.54,2025.0,12.0,15.0
39518,ORD1016745,CUST79879,2024-05-02,57,Kolkata,Fashion,Novel,1.0,329.49,4.12,Net Banking,Shipped,4.4,2.0,4.53,Mobile,Organic,3910.78,NONE,315.92,2024.0,5.0,2.0
24927,ORD1091047,CUST86441,2025-10-26,31,Patna,Home & Kitchen,Running Shoes,5.0,350.11,9.0,Wallet,Delivered,4.6,7.0,27.12,Mobile,Social,33178.22,APP15,1593.0,2025.0,10.0,26.0
20059,ORD1061471,CUST79073,2025-03-24,23,Mumbai,Home & Kitchen,Novel,1.0,329776.79,21.53,UPI,Delivered,5.0,3.0,3.26,Mobile,Organic,6990.67,FESTIVE,174.48,2025.0,3.0,24.0
54547,ORD1070778,CUST30703,2025-05-31,36,Bengaluru,Fashion,Laptop Stand,3.0,791.4,19.56,Wallet,Delivered,2.9,3.0,11.94,Desktop,Direct,971.01,NONE,,2025.0,5.0,31.0
28486,ORD1086266,CUST90214,2025-09-21,40,Kolkata,Electronics,Face Serum,1.0,340183.62,22.94,UPI,Delivered,4.7,3.0,3.19,Desktop,Social,4724.29,NEWUSER,959.49,2025.0,9.0,21.0
70419,ORD1043972,CUST73862,2024-11-16,43,,Beauty,Yoga Mat,2.0,607.3,12.21,Credit Card,Delivered,4.6,1.0,16.3,Mobile,Email,3510.28,SAVE20,1066.3,2024.0,11.0,16.0
70395,ORD1059242,CUST17830,2025-03-08,39,Mumbai,not provided,Running Shoes,1.0,235.78,17.85,Debit Card,Delivered,3.5,1.0,3.92,Mobile,Organic,7963.13,APP15,193.69,2025.0,3.0,8.0
44077,ORD1080803,CUST67856,2025-08-12,35,Delhi,Electronics,Bluetooth Speaker,2.0,1206.65,3.21,COD,Shipped,4.0,2.0,21.47,Mobile,Direct,4194.48,NONE,2335.83,2025.0,8.0,12.0
56535,ORD1000903,CUST67814,2024-01-07,48,Patna,Home & Kitchen,Bluetooth Speaker,3.0,4005.83,10.59,COD,Returned,3.8,5.0,62.29,Mobile,Organic,663.9,NEWUSER,10744.84,2024.0,1.0,7.0
491,ORD1025636,CUST17863,2024-07-06,25,Delhi,Home & Kitchen,Organic Snacks,1.0,6091.17,26.26,Debit Card,Delivered,4.6,2.0,2.73,Mobile,Organic,1005.13,APP15,4491.63,2024.0,7.0,6.0
53614,ORD1058170,CUST57054,2025-02-28,21,Indore,Fashion,Organic Snacks,1.0,1081.05,26.16,Debit Card,Delivered,2.3,4.0,14.5,Mobile,Direct,5787.94,APP15,798.25,2025.0,2.0,28.0
7762,ORD1037150,CUST57007,2024-09-28,21,Kolkata,Electronics,Coffee Maker,2.0,367.41,13.36,UPI,Shipped,3.6,1.0,3.62,Mobile,Paid Search,550.78,NEWUSER,636.65,2024.0,9.0,28.0
40075,ORD1034183,CUST43117,2024-09-06,23,Chennai,Beauty,Yoga Mat,1.0,1152.86,2.95,COD,Delivered,3.9,1.0,12.45,Mobile,Organic,785.91,APP15,1118.85,2024.0,9.0,6.0
1752,ORD1092712,CUST95946,2025-11-07,23,,Grocery,Running Shoes,1.0,684.54,12.57,Debit Card,Delivered,5.0,4.0,2.04,Mobile,Paid Search,1986.94,FESTIVE,598.49,2025.0,11.0,7.0
39625,ORD1018095,CUST57755,2024-05-12,38,Indore,Sports,Smart Watch,1.0,3644.56,3.61,Net Banking,Delivered,3.6,1.0,50.84,Mobile,Affiliate,4576.25,APP15,3512.99,2024.0,5.0,12.0
34502,ORD1079648,CUST97610,2025-08-04,26,Delhi,Beauty,Running Shoes,4.0,637.53,3.59,Credit Card,Delivered,4.3,3.0,3.49,Mobile,Email,2748.12,NEWUSER,2458.57,2025.0,8.0,4.0
25312,ORD1082631,CUST32673,2025-08-26,55,Indore,Sports,Coffee Maker,1.0,349.96,27.41,Credit Card,Delivered,2.7,2.0,15.44,Mobile,Paid Search,14350.44,FESTIVE,254.04,2025.0,8.0,26.0
25324,ORD1002833,CUST20222,2024-01-21,22,Chennai,Sports,Smart Watch,2.0,1087.81,10.13,COD,Delivered,3.9,4.0,6.53,Mobile,Social,6863.42,FESTIVE,1955.23,2024.0,1.0,21.0
88256,ORD1097106,CUST90071,2025-12-09,22,Lucknow,Electronics,Coffee Maker,3.0,111.77,12.33,Net Banking,Shipped,3.0,6.0,6.65,Mobile,Direct,3288.3,not provided,293.97,2025.0,12.0,9.0
67426,ORD1005856,CUST68493,2024-02-12,40,Mumbai,Beauty,Face Serum,2.0,1719.99,13.22,COD,Delivered,3.2,2.0,17.29,Mobile,Organic,5131.92,NEWUSER,2985.21,2024.0,2.0,12.0
64900,ORD1075127,CUST20840,2025-07-02,28,Chennai,Fashion,Novel,3.0,862.57,22.68,Debit Card,Delivered,3.3,1.0,10.14,Desktop,Paid Search,63991.04,SAVE20,2000.82,2025.0,7.0,2.0
57482,ORD1076554,CUST52749,2025-07-12,39,Hyderabad,Beauty,Laptop Stand,5.0,1197.23,1.85,COD,Delivered,3.7,3.0,8.39,Mobile,Organic,4440.47,NONE,5875.41,2025.0,7.0,12.0
10937,ORD1030358,CUST34212,2024-08-09,29,not provided,Home & Kitchen,Face Serum,1.0,457.28,21.72,Debit Card,Delivered,5.0,2.0,63.14,Mobile,Paid Search,2159.25,NEWUSER,357.96,2024.0,8.0,9.0
67007,ORD1026988,CUST90534,2024-07-16,27,Bengaluru,Beauty,Smart Watch,1.0,419.15,8.64,Wallet,Delivered,4.0,7.0,,Mobile,Direct,,FESTIVE,382.94,2024.0,7.0,16.0
86920,ORD1025954,CUST61021,2024-07-08,36,Bengaluru,Toys,Novel,2.0,1050.33,5.06,COD,Delivered,4.7,7.0,6.78,Desktop,Affiliate,1782.33,SAVE20,1994.37,2024.0,7.0,8.0
27896,ORD1068854,CUST70186,2025-05-17,38,Kolkata,,Wireless Headphones,1.0,731.4,7.66,UPI,Delivered,3.9,7.0,14.78,Mobile,not provided,5416.87,APP15,675.37,2025.0,5.0,17.0
71166,ORD1092918,CUST15543,2025-11-09,41,Kolkata,Electronics,Bluetooth Speaker,1.0,3417.59,6.18,COD,Returned,4.4,4.0,4.79,Mobile,Affiliate,10840.53,NONE,3206.38,2025.0,11.0,9.0
38473,ORD1089406,CUST44099,2025-10-14,37,Indore,,Wireless Headphones,1.0,1939.79,11.05,UPI,Shipped,3.4,3.0,5.67,Mobile,Direct,7364.2,NONE,1725.44,2025.0,10.0,14.0
8149,ORD1043663,CUST59349,2024-11-14,44,Delhi,Home & Kitchen,Yoga Mat,1.0,411.58,16.36,Credit Card,Delivered,3.5,3.0,7.67,Mobile,not provided,14951.29,SAVE20,344.25,2024.0,11.0,14.0
44328,ORD1043059,CUST53664,2024-11-10,30,Jaipur,Sports,Yoga Mat,1.0,518.44,6.15,Debit Card,Cancelled,4.0,3.0,6.29,Mobile,Email,16234.05,FESTIVE,486.56,2024.0,11.0,10.0
62852,ORD1027646,CUST76671,2024-07-20,46,Kolkata,Electronics,Running Shoes,3.0,927.91,15.37,COD,Cancelled,3.8,4.0,8.74,Mobile,Social,9973.89,not provided,2355.87,2024.0,7.0,20.0
18646,ORD1058934,CUST48557,2025-03-06,27,Lucknow,Toys,Running Shoes,3.0,613.04,4.09,Debit Card,Delivered,4.2,5.0,2.81,Desktop,Organic,2266.06,NEWUSER,1763.9,2025.0,3.0,6.0
75972,ORD1097342,CUST32668,2025-12-11,28,Chennai,Beauty,Bluetooth Speaker,2.0,518.87,18.47,Debit Card,Delivered,4.6,1.0,2.66,Mobile,Affiliate,2268.08,APP15,846.07,2025.0,12.0,11.0
21577,ORD1043333,CUST70123,2024-11-12,35,Hyderabad,Beauty,Organic Snacks,1.0,976.64,11.25,Credit Card,Delivered,4.5,2.0,5.06,Mobile,Email,1753.4,not provided,866.77,2024.0,11.0,12.0
29562,ORD1069270,CUST38972,2025-05-20,29,Lucknow,Electronics,Bluetooth Speaker,1.0,1805.66,11.65,Credit Card,Shipped,3.7,4.0,7.72,Mobile,Paid Search,2244.79,NEWUSER,1595.3,2025.0,5.0,20.0
18388,ORD1066699,CUST68607,2025-05-01,37,Bengaluru,Toys,Face Serum,1.0,1685.15,4.08,COD,Delivered,3.7,90.0,3.87,Desktop,Direct,3947.46,NONE,1616.4,2025.0,5.0,1.0
56250,ORD1010088,CUST40004,2024-03-14,18,Chennai,,Wireless Headphones,1.0,515.22,13.29,Wallet,Delivered,4.0,5.0,26.33,Desktop,Organic,2931.8,NEWUSER,446.75,2024.0,3.0,14.0
87530,ORD1016645,CUST54620,2024-05-01,26,Jaipur,Sports,Wireless Headphones,1.0,374.53,34.12,Credit Card,Delivered,3.9,4.0,6.81,Desktop,Organic,6486.23,not provided,246.74,2024.0,5.0,1.0
63739,ORD1010784,CUST46734,2024-03-19,42,Kolkata,Toys,Face Serum,4.0,263.0,10.68,UPI,Delivered,4.6,1.0,2.04,Mobile,Organic,2363.53,NONE,939.65,2024.0,3.0,19.0
17527,ORD1017734,CUST19316,2024-05-09,35,Jaipur,Fashion,Coffee Maker,2.0,315.08,101.0,Wallet,Delivered,5.0,8.0,9.81,Mobile,Social,1396.99,SAVE20,482.2,2024.0,5.0,9.0
17131,ORD1037450,CUST21843,2024-09-30,31,Chennai,Sports,Running Shoes,4.0,4416.46,11.6,Net Banking,Cancelled,4.2,7.0,16.28,Mobile,Direct,5538.58,NONE,15616.6,2024.0,9.0,30.0
78430,ORD1081114,CUST30140,2025-08-15,24,Jaipur,Beauty,Running Shoes,5.0,2094.74,9.5,Debit Card,Returned,5.0,2.0,17.62,Desktop,not provided,13239.41,FESTIVE,9478.7,2025.0,8.0,15.0
45310,ORD1071668,CUST72686,2025-06-07,22,Indore,Grocery,Face Serum,4.0,1370.29,7.55,Debit Card,Delivered,4.4,1.0,6.7,Mobile,Direct,1004.91,NONE,5067.33,2025.0,6.0,7.0
80174,ORD1029092,CUST13192,2024-07-31,21,Hyderabad,Fashion,Running Shoes,1.0,207.59,23.98,COD,Cancelled,3.0,4.0,7.1,Tablet,Paid Search,10135.8,NONE,157.81,2024.0,7.0,31.0
28198,ORD1031016,CUST72968,2024-08-14,36,Bengaluru,Beauty,Bluetooth Speaker,2.0,8505.68,3.86,UPI,Delivered,3.5,3.0,3.73,Mobile,Affiliate,29897.04,FESTIVE,16354.72,2024.0,8.0,14.0
78823,ORD1044618,CUST64856,2024-11-21,27,Jaipur,Books,Running Shoes,4.0,134.11,10.04,Credit Card,Delivered,4.9,1.0,10.17,Mobile,Direct,1336.13,NEWUSER,482.58,2024.0,11.0,21.0
38912,ORD1059265,CUST71822,2025-03-08,44,Pune,Grocery,Laptop Stand,4.0,406.12,10.12,Wallet,Delivered,3.4,14.0,2.24,Desktop,Paid Search,2895.73,not provided,1460.08,2025.0,3.0,8.0
19860,ORD1055864,CUST62070,2025-02-11,39,Kolkata,Fashion,Face Serum,1.0,728.15,10.29,Debit Card,Delivered,3.0,3.0,4.62,Mobile,Social,2819.54,FESTIVE,653.22,2025.0,2.0,11.0
16738,ORD1027941,CUST60349,2024-07-22,28,Patna,Electronics,Laptop Stand,1.0,2020.97,12.06,UPI,Delivered,4.1,2.0,2.71,Mobile,Affiliate,5062.17,SAVE20,1777.24,2024.0,7.0,22.0
48459,ORD1078441,CUST33103,2025-07-26,37,Mumbai,Beauty,Running Shoes,1.0,2688.69,21.22,Credit Card,Delivered,4.5,1.0,42.26,Desktop,Organic,3501.01,NONE,2118.15,2025.0,7.0,26.0
24030,ORD1098857,CUST30638,2025-12-22,37,Chennai,Electronics,Smart Watch,1.0,3136.78,17.62,Debit Card,Delivered,3.1,7.0,7.04,Desktop,Social,5206.67,APP15,2584.08,2025.0,12.0,22.0
68598,ORD1033659,CUST71293,2024-09-02,39,Kolkata,Home & Kitchen,Laptop Stand,1.0,982.04,8.04,UPI,Delivered,5.0,2.0,1.19,Desktop,Organic,5376.99,FESTIVE,903.08,2024.0,9.0,2.0
10629,ORD1009170,CUST75335,2024-03-07,21,Patna,Toys,Laptop Stand,3.0,2053.84,13.92,COD,Delivered,3.6,1.0,30.07,Mobile,Direct,3813.79,NONE,5303.84,2024.0,3.0,7.0
42780,ORD1008483,CUST11984,2024-03-02,43,Indore,Home & Kitchen,Wireless Headphones,1.0,3548.85,17.17,Debit Card,Processing,5.0,1.0,6.81,Desktop,Organic,434.94,APP15,2939.51,2024.0,3.0,2.0
76259,ORD1091552,CUST98220,2025-10-30,28,Mumbai,Books,Yoga Mat,2.0,1790.72,12.82,Wallet,Delivered,4.0,5.0,4.34,Mobile,Social,944.79,NEWUSER,3122.3,2025.0,10.0,30.0
5908,ORD1079176,CUST72083,2025-07-31,57,Patna,Home & Kitchen,Coffee Maker,1.0,2713.19,11.86,UPI,Delivered,4.1,5.0,32.3,Desktop,Paid Search,1481.58,NEWUSER,2391.41,2025.0,7.0,31.0
1567,ORD1067518,CUST93484,2025-05-07,37,Hyderabad,Grocery,Organic Snacks,4.0,144.2,10.92,COD,Delivered,4.3,5.0,4.41,Desktop,Social,309.23,NONE,513.81,2025.0,5.0,7.0
46446,ORD1089294,CUST17703,2025-10-13,37,Kolkata,,Face Serum,1.0,1001.68,16.8,Credit Card,Delivered,3.1,3.0,8.51,Mobile,Organic,9109.48,SAVE20,833.4,2025.0,10.0,13.0
39325,ORD1038438,CUST90808,2024-10-07,19,Indore,Sports,Wireless Headphones,2.0,1212.5,10.28,Debit Card,Processing,4.7,4.0,7.09,Mobile,Direct,1459.22,APP15,2175.71,2024.0,10.0,7.0
85090,ORD1051595,CUST54672,2025-01-11,37,Chennai,Grocery,Running Shoes,1.0,1518.61,20.45,COD,Delivered,4.4,6.0,3.76,Mobile,Organic,59427.38,SAVE20,1208.05,2025.0,1.0,11.0
34862,ORD1052393,CUST54099,2025-01-17,33,Chennai,Fashion,Running Shoes,3.0,2040.65,11.87,COD,Shipped,4.9,6.0,2.51,Mobile,Organic,83055.72,NEWUSER,5395.27,2025.0,1.0,17.0
20479,ORD1088971,CUST45686,2025-10-11,28,Mumbai,Beauty,Coffee Maker,1.0,495.39,7.27,Wallet,Delivered,3.9,1.0,5.78,Mobile,Social,658.52,NONE,459.38,2025.0,10.0,11.0
60608,ORD1093397,CUST44371,2025-11-12,18,Hyderabad,Electronics,Organic Snacks,5.0,453.61,14.02,Credit Card,Returned,4.8,5.0,14.1,Desktop,Direct,10871.68,APP15,1950.07,2025.0,11.0,12.0
32439,ORD1089954,CUST20423,2025-10-18,38,Patna,Grocery,Yoga Mat,1.0,10221.62,9.97,Debit Card,Delivered,4.1,2.0,10.07,Desktop,Social,,not provided,9202.52,2025.0,10.0,18.0
36794,ORD1037714,CUST68180,,39,Kolkata,Beauty,Laptop Stand,2.0,692.69,16.05,Debit Card,Returned,4.8,3.0,23.19,Mobile,Email,2658.56,NEWUSER,1163.03,,,
28004,ORD1051498,CUST80281,2025-01-10,25,Kolkata,Home & Kitchen,Bluetooth Speaker,5.0,947.4,7.21,Wallet,Delivered,4.4,2.0,4.3,Mobile,Organic,3066.94,NEWUSER,4395.46,2025.0,1.0,10.0
49650,ORD1047596,CUST93658,2024-12-13,18,Jaipur,Electronics,Wireless Headphones,3.0,613.28,19.64,Wallet,Delivered,3.7,3.0,1.53,Mobile,Direct,592.57,SAVE20,1478.5,2024.0,12.0,13.0
75538,ORD1000172,CUST52005,2024-01-02,27,Hyderabad,Books,Yoga Mat,1.0,1259.74,18.47,COD,Delivered,3.6,3.0,7.39,Mobile,Social,1764.85,not provided,1027.07,2024.0,1.0,2.0
25297,ORD1040495,CUST89646,2024-10-22,28,Chennai,Books,Coffee Maker,5.0,753.82,15.13,Debit Card,Shipped,3.1,2.0,3.17,Mobile,Organic,8442.36,SAVE20,3198.84,2024.0,10.0,22.0
78581,ORD1052356,CUST57814,2025-01-17,41,Hyderabad,Books,Yoga Mat,1.0,3919.74,31.32,UPI,Delivered,3.2,5.0,9.57,Mobile,Organic,3569.14,not provided,2692.08,2025.0,1.0,17.0
44191,ORD1079497,CUST74971,2025-08-03,18,Mumbai,Sports,Organic Snacks,2.0,443.89,15.78,Debit Card,Delivered,3.2,3.0,23.58,Mobile,Social,2921.61,FESTIVE,747.69,2025.0,8.0,3.0
49260,ORD1094532,CUST58884,2025-11-21,18,Ahmedabad,Home & Kitchen,Running Shoes,4.0,542.0,20.42,Net Banking,Delivered,4.6,5.0,35.31,Tablet,Organic,475.46,APP15,1725.29,2025.0,11.0,21.0
31547,ORD1007204,CUST16860,2024-02-22,27,Hyderabad,Electronics,Organic Snacks,1.0,7408.49,18.9,Credit Card,Delivered,4.1,4.0,8.69,Desktop,Organic,2891.46,NEWUSER,6008.29,2024.0,2.0,22.0
52615,ORD1067299,CUST88764,2025-05-06,25,Mumbai,Toys,Laptop Stand,1.0,447.28,10.58,Net Banking,Delivered,4.5,7.0,28.39,Desktop,not provided,3864.07,SAVE20,399.96,2025.0,5.0,6.0
85110,ORD1032386,CUST81599,2024-08-24,19,Kolkata,Sports,Smart Watch,1.0,1369.63,17.27,Net Banking,Delivered,3.8,3.0,3.15,Mobile,Paid Search,2665.31,APP15,1133.09,2024.0,8.0,24.0
66084,ORD1041741,CUST93395,2024-10-31,31,Pune,Sports,Running Shoes,1.0,1128.46,14.65,Credit Card,Delivered,4.6,1.0,8.8,Mobile,Organic,732.62,not provided,963.14,2024.0,10.0,31.0
29638,ORD1063822,CUST46455,2025-04-10,20,Delhi,Electronics,Coffee Maker,2.0,1762.64,10.76,Debit Card,Cancelled,1.5,11.0,3.17,Mobile,Paid Search,16771.9,SAVE20,3145.96,2025.0,4.0,10.0
36843,ORD1009662,CUST46953,2024-03-11,29,Pune,Sports,Wireless Headphones,2.0,8071.28,10.87,UPI,Delivered,3.2,2.0,14.32,Desktop,Affiliate,2161.86,NONE,14387.86,2024.0,3.0,11.0
32530,ORD1077830,CUST50522,2025-07-22,30,Bengaluru,Fashion,Face Serum,1.0,203.17,3.58,UPI,Delivered,4.8,1.0,,Mobile,Affiliate,3455.43,APP15,195.9,2025.0,7.0,22.0
53699,ORD1026011,CUST11024,2024-07-08,26,Jaipur,Beauty,Laptop Stand,1.0,104.65,7.87,Wallet,Delivered,3.7,2.0,3.82,Mobile,Email,10601.34,NEWUSER,96.41,2024.0,7.0,8.0
15415,ORD1035084,CUST48673,2024-09-13,43,Patna,Home & Kitchen,Bluetooth Speaker,4.0,769.47,2.31,Net Banking,Delivered,4.4,11.0,14.78,Desktop,Affiliate,731.55,not provided,3006.78,2024.0,9.0,13.0
45056,ORD1015723,CUST44297,2024-04-24,29,Lucknow,Sports,Bluetooth Speaker,1.0,2904.6,22.81,Debit Card,Delivered,3.8,2.0,17.09,Desktop,Paid Search,1123.07,FESTIVE,2242.06,2024.0,4.0,24.0
64089,ORD1064389,CUST31627,2025-04-15,32,Kolkata,Fashion,Wireless Headphones,1.0,6490.36,13.73,Credit Card,Delivered,3.0,5.0,14.69,Desktop,Paid Search,4790.08,NONE,5599.23,2025.0,4.0,15.0
46501,ORD1053820,CUST13485,2025-01-27,19,Patna,Books,Face Serum,2.0,535.78,16.42,COD,Shipped,4.4,7.0,3.02,Mobile,Organic,3775.6,APP15,895.61,2025.0,1.0,27.0
18120,ORD1036058,CUST68443,2024-09-20,40,Jaipur,Grocery,Organic Snacks,1.0,1134.33,15.42,Debit Card,Returned,5.0,5.0,20.86,Mobile,Affiliate,3994.72,NEWUSER,959.42,2024.0,9.0,20.0
58488,ORD1033389,CUST76047,2024-08-31,53,Ahmedabad,Beauty,Wireless Headphones,2.0,620.13,6.88,Debit Card,Cancelled,3.1,3.0,17.45,Desktop,Social,2772.22,FESTIVE,1154.93,2024.0,8.0,31.0
66174,ORD1093936,CUST29618,2025-11-16,29,Chennai,Fashion,Running Shoes,1.0,278.5,7.49,Credit Card,Delivered,4.1,1.0,5.91,Mobile,Email,5155.53,SAVE20,257.64,2025.0,11.0,16.0
44181,ORD1031845,CUST39059,2024-08-20,29,Bengaluru,Home & Kitchen,Face Serum,2.0,731.79,3.75,COD,Delivered,5.0,1.0,3.24,Mobile,Email,11884.17,NEWUSER,1408.7,2024.0,8.0,20.0
44774,ORD1009715,CUST82092,2024-03-11,40,Lucknow,Fashion,Running Shoes,2.0,4056.2,10.24,COD,Delivered,3.6,1.0,15.3,Mobile,Social,2739.12,APP15,7281.69,2024.0,3.0,11.0
67694,ORD1078919,CUST59065,2025-07-30,18,Lucknow,Books,Coffee Maker,2.0,1946.6,24.89,Credit Card,Delivered,2.6,1.0,16.57,Desktop,Direct,22567.34,APP15,2924.18,2025.0,7.0,30.0
34883,ORD1017319,CUST89741,2024-05-06,45,Bengaluru,Electronics,Wireless Headphones,2.0,1452.12,12.98,Credit Card,Processing,4.0,4.0,7.31,Desktop,Organic,20038.66,SAVE20,2527.27,2024.0,5.0,6.0
17511,ORD1078282,CUST60716,2025-07-25,35,Hyderabad,Books,Bluetooth Speaker,2.0,2098.71,0.84,Credit Card,Delivered,3.7,2.0,26.58,Mobile,Email,7730.9,SAVE20,4162.16,2025.0,7.0,25.0
20682,ORD1085580,CUST40432,2025-09-16,46,Bengaluru,Home & Kitchen,Smart Watch,1.0,223.84,6.72,COD,Delivered,3.5,1.0,6.47,Mobile,Direct,3379.35,APP15,208.8,2025.0,9.0,16.0
10482,ORD1013713,CUST52856,2024-04-10,51,Patna,Grocery,Coffee Maker,1.0,514.19,11.56,UPI,Delivered,4.5,3.0,5.94,Tablet,Affiliate,16882.81,not provided,454.75,2024.0,4.0,10.0
12477,ORD1093474,CUST46599,2025-11-13,44,Kolkata,Fashion,Running Shoes,1.0,603.7,12.65,Wallet,Delivered,3.8,4.0,3.21,Mobile,Direct,171.56,not provided,527.33,2025.0,11.0,13.0
82172,ORD1047948,CUST65084,2024-12-16,41,Mumbai,Grocery,Wireless Headphones,2.0,773.11,9.88,UPI,Processing,4.5,5.0,37.27,Mobile,Direct,3963.26,SAVE20,1393.45,2024.0,12.0,16.0
30939,ORD1016333,CUST68302,2024-04-29,64,Kolkata,Home & Kitchen,Face Serum,1.0,2747.46,7.1,Wallet,Delivered,3.4,7.0,12.3,not provided,Organic,25431.32,SAVE20,2552.39,2024.0,4.0,29.0
15499,ORD1098864,CUST97526,2025-12-22,26,Lucknow,,Bluetooth Speaker,2.0,812.29,2.52,COD,Processing,3.4,1.0,16.53,Mobile,Organic,47321.74,FESTIVE,1583.64,2025.0,12.0,22.0
53437,ORD1087532,CUST62802,2025-09-30,18,Kolkata,Home & Kitchen,Yoga Mat,2.0,535.61,13.49,UPI,Delivered,4.9,1.0,6.63,Tablet,Organic,5330.28,FESTIVE,926.71,2025.0,9.0,30.0
55363,ORD1076307,CUST94096,2025-07-11,23,Ahmedabad,Home & Kitchen,Organic Snacks,2.0,382.03,10.29,Debit Card,Returned,2.8,6.0,23.9,Mobile,Social,4175.19,APP15,685.44,2025.0,7.0,11.0
36439,ORD1006787,CUST96737,2024-02-19,26,Jaipur,Fashion,Face Serum,3.0,1617.97,3.06,Wallet,Shipped,3.2,6.0,12.68,Mobile,Email,3386.15,not provided,4705.38,2024.0,2.0,19.0
51950,ORD1050560,CUST61538,2025-01-04,32,Mumbai,Home & Kitchen,Coffee Maker,5.0,723.56,26.63,Wallet,Processing,4.4,3.0,18.03,Mobile,Direct,3819.18,FESTIVE,2654.38,2025.0,1.0,4.0
67903,ORD1028116,CUST82849,2024-07-24,56,Jaipur,Electronics,Running Shoes,2.0,698.04,17.51,Credit Card,Returned,2.8,14.0,2.88,Mobile,Social,7608.57,APP15,1151.63,2024.0,7.0,24.0
28162,ORD1059029,CUST75383,2025-03-06,23,Patna,Fashion,Coffee Maker,1.0,248.11,3.12,Net Banking,Shipped,3.8,2.0,13.45,Mobile,Organic,9134.9,FESTIVE,240.37,2025.0,3.0,6.0
36156,ORD1018434,CUST48806,2024-05-14,18,Hyderabad,Sports,Yoga Mat,5.0,1925.85,12.3,Credit Card,Delivered,4.2,8.0,7.31,Mobile,Paid Search,7920.03,APP15,8444.85,2024.0,5.0,14.0
5291,ORD1076476,CUST71031,,28,Indore,Home & Kitchen,Smart Watch,1.0,873.21,11.31,Credit Card,Delivered,4.3,7.0,20.28,Mobile,not provided,4466.11,FESTIVE,774.45,,,
86203,ORD1024894,CUST27256,2024-06-30,40,Kolkata,Fashion,Running Shoes,2.0,433.05,6.93,COD,Delivered,4.9,4.0,8.46,Mobile,Organic,8452.21,NONE,806.08,2024.0,6.0,30.0
35355,ORD1058189,CUST54116,2025-02-28,43,Ahmedabad,Toys,Running Shoes,5.0,323.31,22.89,Net Banking,Delivered,1.7,4.0,24.86,Desktop,Organic,30304.8,APP15,1246.52,2025.0,2.0,28.0
60418,ORD1027734,CUST38227,2024-07-21,35,Lucknow,Home & Kitchen,Smart Watch,1.0,765.57,20.93,Debit Card,Delivered,4.9,2.0,9.68,Desktop,Social,88775.42,NONE,605.34,2024.0,7.0,21.0
66318,ORD1079141,CUST54918,2025-07-31,49,Mumbai,Books,Smart Watch,1.0,372.97,17.08,UPI,Delivered,4.3,9.0,18.71,Mobile,Email,5102.44,NONE,309.27,2025.0,7.0,31.0
15611,ORD1058567,CUST54238,2025-03-03,46,Bengaluru,Electronics,Bluetooth Speaker,1.0,1626.32,0.87,Wallet,Delivered,3.4,1.0,5.89,Mobile,Email,6450.99,not provided,1612.17,2025.0,3.0,3.0
84125,ORD1052575,CUST84685,2025-01-18,26,Patna,Beauty,Coffee Maker,1.0,223.17,31.84,Credit Card,Shipped,4.2,6.0,30.8,Mobile,Organic,2857.88,APP15,152.11,2025.0,1.0,18.0
17931,ORD1045781,CUST93151,2024-11-30,29,Kolkata,Beauty,Running Shoes,4.0,464.96,11.23,Net Banking,Delivered,5.0,2.0,4.01,Mobile,Social,1116.59,APP15,1650.98,2024.0,11.0,30.0
76099,ORD1061612,CUST41123,2025-03-25,40,Mumbai,Books,Face Serum,3.0,2577.46,7.56,UPI,Delivered,4.3,5.0,4.84,Mobile,Paid Search,15148.62,not provided,7147.81,2025.0,3.0,25.0
42678,ORD1021581,CUST92043,2024-06-06,39,Delhi,Grocery,Wireless Headphones,1.0,4098.37,8.76,UPI,Delivered,3.9,3.0,7.9,Desktop,Email,6723.51,FESTIVE,3739.35,2024.0,6.0,6.0
